Strike;IV;
51.865024;0.856912;
52.010595;0.856137;
52.156575;0.855361;
52.302965;0.854585;
52.449766;0.853808;
52.596978;0.853031;
52.744604;0.852253;
52.892644;0.851475;
53.041100;0.850696;
53.189972;0.849917;
53.339262;0.849138;
53.488971;0.848358;
53.639100;0.847577;
53.789651;0.846796;
53.940624;0.846015;
54.092021;0.845233;
54.243843;0.844450;
54.396091;0.843667;
54.548767;0.842884;
54.701871;0.842100;
54.855404;0.841315;
55.009369;0.840531;
55.163765;0.839745;
55.318596;0.838959;
55.473860;0.838173;
55.629561;0.837386;
55.785698;0.836599;
55.942274;0.835811;
56.099289;0.835023;
56.256744;0.834234;
56.414642;0.833445;
56.572983;0.832655;
56.731768;0.831865;
56.890999;0.831074;
57.050677;0.830283;
57.210803;0.829492;
57.371379;0.828699;
57.532405;0.827907;
57.693883;0.827114;
57.855815;0.826320;
58.018201;0.825526;
58.181042;0.824732;
58.344341;0.823937;
58.508098;0.823141;
58.672315;0.822345;
58.836992;0.821549;
59.002132;0.820752;
59.167736;0.819954;
59.333804;0.819157;
59.500338;0.818358;
59.667340;0.817559;
59.834810;0.816760;
60.002750;0.815960;
60.171162;0.815160;
60.340047;0.814359;
60.509405;0.813558;
60.679239;0.812756;
60.849549;0.811954;
61.020338;0.811151;
61.191606;0.810348;
61.363354;0.809545;
61.535585;0.808741;
61.708299;0.807936;
61.881498;0.807131;
62.055183;0.806326;
62.229355;0.805520;
62.404016;0.804713;
62.579168;0.803906;
62.754811;0.803099;
62.930947;0.802291;
63.107578;0.801483;
63.284704;0.800674;
63.462327;0.799865;
63.640449;0.799055;
63.819071;0.798245;
63.998194;0.797434;
64.177820;0.796623;
64.357950;0.795811;
64.538586;0.794999;
64.719728;0.794187;
64.901379;0.793374;
65.083540;0.792560;
65.266213;0.791747;
65.449397;0.790932;
65.633097;0.790117;
65.817311;0.789302;
66.002043;0.788486;
66.187293;0.787670;
66.373063;0.786853;
66.559355;0.786036;
66.746169;0.785219;
66.933508;0.784401;
67.121373;0.783582;
67.309764;0.782763;
67.498685;0.781944;
67.688136;0.781124;
67.878119;0.780304;
68.068634;0.779483;
68.259685;0.778662;
68.451272;0.777841;
68.643396;0.777018;
68.836060;0.776196;
69.029265;0.775373;
69.223011;0.774550;
69.417302;0.773726;
69.612138;0.772902;
69.807521;0.772077;
70.003452;0.771252;
70.199933;0.770426;
70.396966;0.769600;
70.594551;0.768774;
70.792691;0.767947;
70.991388;0.767120;
71.190642;0.766292;
71.390455;0.765464;
71.590829;0.764636;
71.791765;0.763807;
71.993266;0.762977;
72.195332;0.762147;
72.397965;0.761317;
72.601167;0.760487;
72.804939;0.759656;
73.009283;0.758824;
73.214201;0.757992;
73.419693;0.757160;
73.625763;0.756327;
73.832411;0.755494;
74.039639;0.754661;
74.247448;0.753827;
74.455841;0.752993;
74.664819;0.752158;
74.874383;0.751323;
75.084536;0.750487;
75.295278;0.749652;
75.506612;0.748815;
75.718539;0.747979;
75.931061;0.747142;
76.144179;0.746304;
76.357896;0.745467;
76.572212;0.744628;
76.787130;0.743790;
77.002651;0.742951;
77.218777;0.742112;
77.435510;0.741272;
77.652850;0.740432;
77.870801;0.739592;
78.089364;0.738751;
78.308540;0.737910;
78.528331;0.737069;
78.748740;0.736227;
78.969766;0.735385;
79.191413;0.734542;
79.413683;0.733700;
79.636576;0.732856;
79.860095;0.732013;
80.084241;0.731169;
80.309016;0.730325;
80.534422;0.729480;
80.760461;0.728636;
80.987134;0.727791;
81.214443;0.726945;
81.442390;0.726099;
81.670978;0.725253;
81.900206;0.724407;
82.130079;0.723560;
82.360596;0.722713;
82.591760;0.721866;
82.823573;0.721018;
83.056037;0.720171;
83.289153;0.719322;
83.522924;0.718474;
83.757350;0.717625;
83.992435;0.716776;
84.228180;0.715927;
84.464586;0.715077;
84.701655;0.714228;
84.939390;0.713378;
85.177793;0.712527;
85.416864;0.711677;
85.656607;0.710826;
85.897022;0.709975;
86.138112;0.709124;
86.379879;0.708272;
86.622324;0.707420;
86.865450;0.706568;
87.109258;0.705716;
87.353751;0.704864;
87.598930;0.704011;
87.844796;0.703158;
88.091353;0.702305;
88.338602;0.701452;
88.586545;0.700598;
88.835184;0.699745;
89.084521;0.698891;
89.334558;0.698037;
89.585296;0.697183;
89.836738;0.696329;
90.088886;0.695474;
90.341742;0.694619;
90.595307;0.693765;
90.849584;0.692910;
91.104575;0.692055;
91.360281;0.691199;
91.616705;0.690344;
91.873849;0.689489;
92.131714;0.688633;
92.390303;0.687777;
92.649618;0.686922;
92.909661;0.686066;
93.170434;0.685210;
93.431939;0.684354;
93.694177;0.683497;
93.957152;0.682641;
94.220865;0.681785;
94.485318;0.680929;
94.750513;0.680072;
95.016452;0.679216;
95.283138;0.678359;
95.550573;0.677503;
95.818758;0.676646;
96.087696;0.675790;
96.357388;0.674933;
96.627838;0.674076;
96.899047;0.673220;
97.171016;0.672363;
97.443750;0.671507;
97.717248;0.670650;
97.991515;0.669794;
98.266551;0.668937;
98.542359;0.668081;
98.818941;0.667225;
99.096300;0.666368;
99.374437;0.665512;
99.653354;0.664656;
99.933055;0.663800;
100.213540;0.662944;
100.494813;0.662089;
100.776875;0.661233;
101.059729;0.660377;
101.343377;0.659522;
101.627821;0.658667;
101.913063;0.657812;
102.199106;0.656957;
102.485952;0.656102;
102.773603;0.655247;
103.062061;0.654393;
103.351329;0.653539;
103.641409;0.652685;
103.932302;0.651831;
104.224013;0.650977;
104.516542;0.650124;
104.809892;0.649271;
105.104066;0.648418;
105.399065;0.647566;
105.694892;0.646714;
105.991549;0.645862;
106.289040;0.645010;
106.587365;0.644159;
106.886527;0.643308;
107.186529;0.642457;
107.487373;0.641607;
107.789062;0.640757;
108.091597;0.639908;
108.394981;0.639059;
108.699217;0.638210;
109.004307;0.637362;
109.310253;0.636514;
109.617058;0.635666;
109.924724;0.634819;
110.233254;0.633973;
110.542649;0.633127;
110.852913;0.632281;
111.164048;0.631436;
111.476056;0.630592;
111.788939;0.629748;
112.102701;0.628904;
112.417344;0.628061;
112.732869;0.627219;
113.049280;0.626377;
113.366580;0.625536;
113.684770;0.624695;
114.003852;0.623855;
114.323831;0.623016;
114.644708;0.622177;
114.966485;0.621339;
115.289165;0.620502;
115.612751;0.619665;
115.937246;0.618829;
116.262651;0.617994;
116.588969;0.617160;
116.916203;0.616326;
117.244356;0.615493;
117.573430;0.614661;
117.903427;0.613830;
118.234351;0.612999;
118.566203;0.612170;
118.898987;0.611341;
119.232705;0.610513;
119.567359;0.609686;
119.902953;0.608860;
120.239489;0.608035;
120.576969;0.607211;
120.915397;0.606387;
121.254774;0.605565;
121.595104;0.604744;
121.936389;0.603923;
122.278632;0.603104;
122.621836;0.602286;
122.966003;0.601469;
123.311136;0.600652;
123.657237;0.599837;
124.004310;0.599024;
124.352357;0.598211;
124.701382;0.597399;
125.051385;0.596589;
125.402371;0.595780;
125.754342;0.594972;
126.107301;0.594165;
126.461251;0.593360;
126.816194;0.592555;
127.172134;0.591753;
127.529072;0.590951;
127.887012;0.590151;
128.245957;0.589352;
128.605909;0.588554;
128.966872;0.587758;
129.328848;0.586964;
129.691839;0.586170;
130.055850;0.585379;
130.420882;0.584588;
130.786939;0.583800;
131.154023;0.583012;
131.522138;0.582227;
131.891285;0.581442;
132.261469;0.580660;
132.632692;0.579879;
133.004957;0.579100;
133.378266;0.578322;
133.752624;0.577546;
134.128032;0.576772;
134.504493;0.576000;
134.882012;0.575229;
135.260590;0.574460;
135.640230;0.573693;
136.020936;0.572928;
136.402711;0.572164;
136.785557;0.571402;
137.169478;0.570643;
137.554476;0.569885;
137.940555;0.569129;
138.327718;0.568375;
138.715967;0.567624;
139.105306;0.566874;
139.495737;0.566126;
139.887265;0.565380;
140.279891;0.564637;
140.673619;0.563895;
141.068453;0.563156;
141.464395;0.562418;
141.861448;0.561683;
142.259615;0.560951;
142.658900;0.560220;
143.059306;0.559492;
143.460835;0.558766;
143.863491;0.558042;
144.267278;0.557321;
144.672198;0.556602;
145.078254;0.555886;
145.485451;0.555171;
145.893790;0.554460;
146.303275;0.553751;
146.713909;0.553044;
147.125696;0.552340;
147.538639;0.551638;
147.952741;0.550939;
148.368005;0.550243;
148.784434;0.549549;
149.202033;0.548858;
149.620803;0.548170;
150.040749;0.547484;
150.461873;0.546801;
150.884180;0.546121;
151.307672;0.545443;
151.732352;0.544769;
152.158225;0.544097;
152.585292;0.543428;
153.013559;0.542762;
153.443027;0.542099;
153.873701;0.541439;
154.305583;0.540782;
154.738678;0.540128;
155.172989;0.539477;
155.608518;0.538829;
156.045270;0.538184;
156.483247;0.537542;
156.922454;0.536903;
157.362894;0.536268;
157.804570;0.535636;
158.247485;0.535006;
158.691644;0.534381;
159.137049;0.533758;
159.583705;0.533139;
160.031614;0.532523;
160.480780;0.531910;
160.931207;0.531301;
161.382898;0.530695;
161.835857;0.530092;
162.290087;0.529493;
162.745592;0.528898;
163.202376;0.528306;
163.660442;0.527717;
164.119793;0.527132;
164.580434;0.526551;
165.042367;0.525973;
165.505597;0.525399;
165.970127;0.524828;
166.435962;0.524261;
166.903103;0.523698;
167.371556;0.523139;
167.841323;0.522583;
168.312409;0.522031;
168.784817;0.521483;
169.258552;0.520938;
169.733615;0.520398;
170.210013;0.519861;
170.687747;0.519328;
171.166822;0.518799;
171.647242;0.518274;
172.129010;0.517753;
172.612130;0.517236;
173.096607;0.516722;
173.582443;0.516213;
174.069643;0.515708;
174.558210;0.515207;
175.048148;0.514710;
175.539462;0.514216;
176.032155;0.513728;
176.526230;0.513243;
177.021693;0.512762;
177.518545;0.512285;
178.016793;0.511813;
178.516439;0.511345;
179.017487;0.510881;
179.519941;0.510421;
180.023806;0.509965;
180.529085;0.509514;
181.035782;0.509067;
181.543902;0.508624;
182.053447;0.508186;
182.564423;0.507752;
183.076833;0.507322;
183.590681;0.506896;
184.105971;0.506475;
184.622707;0.506059;
185.140894;0.505646;
185.660536;0.505238;
186.181635;0.504835;
186.704198;0.504436;
187.228227;0.504041;
187.753727;0.503651;
188.280702;0.503265;
188.809156;0.502884;
189.339093;0.502507;
189.870517;0.502134;
190.403433;0.501766;
190.937845;0.501403;
191.473757;0.501044;
192.011173;0.500690;
192.550097;0.500340;
193.090534;0.499995;
193.632488;0.499654;
194.175963;0.499318;
194.720963;0.498986;
195.267493;0.498659;
195.815557;0.498337;
196.365160;0.498019;
196.916304;0.497705;
197.468996;0.497396;
198.023239;0.497092;
198.579038;0.496793;
199.136396;0.496498;
199.695319;0.496207;
200.255811;0.495921;
200.817876;0.495640;
201.381518;0.495363;
201.946743;0.495091;
202.513554;0.494824;
203.081955;0.494561;
203.651953;0.494303;
204.223549;0.494049;
204.796751;0.493800;
205.371561;0.493556;
205.947984;0.493316;
206.526025;0.493081;
207.105689;0.492850;
207.686980;0.492624;
208.269902;0.492402;
208.854460;0.492185;
209.440659;0.491973;
210.028504;0.491765;
210.617998;0.491562;
211.209146;0.491363;
211.801954;0.491169;
212.396426;0.490979;
212.992567;0.490794;
213.590380;0.490614;
214.189872;0.490438;
214.791046;0.490266;
215.393907;0.490099;
215.998461;0.489937;
216.604711;0.489779;
217.212663;0.489626;
217.822321;0.489477;
218.433690;0.489332;
219.046776;0.489192;
219.661582;0.489056;
220.278113;0.488925;
220.896376;0.488798;
221.516373;0.488676;
222.138111;0.488558;
222.761593;0.488444;
223.386826;0.488335;
224.013813;0.488230;
224.642561;0.488130;
225.273073;0.488034;
225.905354;0.487942;
226.539411;0.487854;
227.175247;0.487771;
227.812867;0.487692;
228.452277;0.487617;
229.093482;0.487547;
229.736487;0.487481;
230.381296;0.487419;
231.027915;0.487361;
231.676349;0.487308;
232.326603;0.487258;
232.978682;0.487213;
233.632591;0.487172;
234.288336;0.487135;
234.945921;0.487102;
235.605352;0.487073;
236.266634;0.487049;
236.929771;0.487028;
237.594770;0.487011;
238.261635;0.486999;
238.930373;0.486990;
239.600987;0.486986;
240.273483;0.486985;
240.947867;0.486988;
241.624143;0.486996;
242.302318;0.487007;
242.982396;0.487022;
243.664384;0.487041;
244.348285;0.487064;
245.034105;0.487090;
245.721851;0.487121;
246.411527;0.487155;
247.103139;0.487193;
247.796692;0.487235;
248.492191;0.487280;
249.189643;0.487330;
249.889052;0.487382;
250.590424;0.487439;
251.293765;0.487499;
251.999079;0.487563;
252.706374;0.487631;
253.415654;0.487702;
254.126924;0.487776;
254.840191;0.487855;
255.555460;0.487936;
256.272736;0.488022;
256.992025;0.488110;
257.713334;0.488203;
258.436666;0.488298;
259.162030;0.488397;
259.889428;0.488500;
260.618869;0.488606;
261.350357;0.488715;
262.083898;0.488827;
262.819498;0.488943;
263.557162;0.489062;
264.296897;0.489185;
265.038709;0.489310;
265.782602;0.489439;
266.528583;0.489571;
267.276658;0.489707;
268.026832;0.489845;
268.779113;0.489987;
269.533504;0.490132;
270.290013;0.490279;
271.048645;0.490430;
271.809407;0.490584;
272.572304;0.490741;
273.337342;0.490901;
274.104527;0.491064;
274.873866;0.491230;
275.645363;0.491399;
276.419027;0.491571;
277.194862;0.491746;
277.972874;0.491923;
278.753070;0.492104;
279.535456;0.492287;
280.320037;0.492473;
281.106821;0.492662;
281.895813;0.492854;
282.687020;0.493049;
283.480447;0.493246;
284.276102;0.493446;
285.073989;0.493649;
285.874116;0.493854;
286.676489;0.494062;
287.481114;0.494272;
288.287997;0.494486;
289.097145;0.494702;
289.908563;0.494920;
290.722260;0.495141;
291.538240;0.495364;
292.356510;0.495590;
293.177077;0.495819;
293.999948;0.496050;
294.825127;0.496283;
295.652623;0.496519;
296.482441;0.496757;
297.314589;0.496998;
298.149072;0.497241;
298.985897;0.497486;
299.825071;0.497733;
300.666600;0.497983;
301.510492;0.498236;
302.356752;0.498490;
303.205387;0.498747;
304.056404;0.499006;
304.909809;0.499267;
305.765610;0.499530;
306.623813;0.499796;
307.484424;0.500064;
308.347452;0.500334;
309.212901;0.500605;
310.080779;0.500880;
310.951094;0.501156;
311.823851;0.501434;
312.699058;0.501714;
313.576721;0.501996;
314.456847;0.502281;
315.339444;0.502567;
316.224518;0.502855;
317.112076;0.503145;
318.002126;0.503438;
318.894673;0.503732;
319.789726;0.504028;
320.687291;0.504325;
321.587375;0.504625;
322.489985;0.504927;
323.395129;0.505230;
324.302813;0.505535;
325.213045;0.505842;
326.125831;0.506151;
327.041180;0.506461;
327.959098;0.506774;
328.879592;0.507088;
329.802669;0.507403;
330.728338;0.507721;
331.656604;0.508040;
332.587476;0.508361;
333.520961;0.508683;
334.457066;0.509007;
335.395798;0.509333;
336.337165;0.509660;
337.281174;0.509989;
338.227832;0.510320;
339.177148;0.510652;
340.129128;0.510985;
341.083780;0.511320;
342.041112;0.511657;
343.001130;0.511995;
343.963844;0.512335;
344.929259;0.512676;
345.897383;0.513018;
346.868226;0.513362;
347.841792;0.513707;
348.818092;0.514054;
349.797132;0.514402;
350.778919;0.514752;
351.763463;0.515103;
352.750769;0.515455;
353.740847;0.515809;
354.733703;0.516164;
355.729347;0.516520;
356.727784;0.516877;
357.729025;0.517236;
358.733075;0.517596;
359.739943;0.517958;
360.749638;0.518320;
361.762166;0.518684;
362.777536;0.519049;
363.795757;0.519416;
364.816835;0.519783;
365.840779;0.520152;
366.867596;0.520522;
367.897296;0.520893;
368.929886;0.521265;
369.965374;0.521638;
371.003769;0.522013;
372.045078;0.522388;
373.089310;0.522765;
374.136472;0.523143;
375.186574;0.523521;
376.239623;0.523901;
377.295628;0.524282;
378.354596;0.524664;
379.416537;0.525047;
380.481458;0.525431;
381.549369;0.525816;
382.620277;0.526202;
383.694190;0.526589;
384.771118;0.526977;
385.851068;0.527366;
386.934049;0.527756;
388.020070;0.528147;
389.109140;0.528539;
390.201266;0.528932;
391.296457;0.529325;
392.394722;0.529720;
393.496070;0.530115;
394.600509;0.530512;
395.708048;0.530909;
396.818695;0.531307;
397.932460;0.531706;
399.049350;0.532105;
400.169376;0.532506;
401.292545;0.532908;
402.418867;0.533310;
403.548349;0.533713;
404.681002;0.534117;
405.816834;0.534521;
406.955855;0.534927;
408.098071;0.535333;
409.243494;0.535740;
410.392132;0.536147;
411.543994;0.536556;
412.699088;0.536965;
413.857425;0.537375;
415.019013;0.537786;
416.183861;0.538197;
417.351979;0.538609;
418.523375;0.539022;
419.698059;0.539435;
420.876040;0.539849;
422.057327;0.540264;
423.241930;0.540679;
424.429857;0.541095;
425.621119;0.541512;
426.815725;0.541930;
428.013683;0.542347;
429.215004;0.542766;
430.419696;0.543185;
431.627770;0.543605;
432.839234;0.544026;
434.054099;0.544447;
435.272374;0.544868;
436.494067;0.545290;
437.719190;0.545713;
438.947752;0.546136;
440.179762;0.546560;
441.415229;0.546985;
442.654164;0.547409;
443.896577;0.547835;
445.142477;0.548261;
446.391874;0.548687;
447.644777;0.549115;
448.901197;0.549542;
450.161143;0.549970;
451.424626;0.550399;
452.691655;0.550828;
453.962240;0.551257;
455.236392;0.551687;
456.514119;0.552118;
457.795433;0.552549;
459.080343;0.552980;
460.368860;0.553412;
461.660993;0.553844;
462.956753;0.554277;
464.256149;0.554710;
465.559193;0.555143;
466.865894;0.555577;
468.176262;0.556012;
469.490309;0.556447;
470.808043;0.556882;
472.129476;0.557317;
473.454618;0.557753;
474.783480;0.558190;
476.116071;0.558626;
477.452402;0.559064;
478.792484;0.559501;
480.136328;0.559939;
481.483943;0.560377;
482.835340;0.560816;
484.190531;0.561255;
485.549525;0.561694;
486.912333;0.562134;
488.278967;0.562574;
489.649436;0.563014;
491.023752;0.563454;
492.401925;0.563895;
493.783967;0.564337;
495.169887;0.564778;
496.559698;0.565220;
497.953409;0.565662;
499.351032;0.566104;
500.752577;0.566547;
502.158057;0.566990;
503.567481;0.567433;
504.980861;0.567877;
506.398208;0.568321;
507.819533;0.568765;
509.244848;0.569209;
510.674163;0.569654;
512.107490;0.570099;
513.544839;0.570544;
514.986223;0.570989;
516.431653;0.571435;
517.881139;0.571881;
519.334694;0.572327;
520.792329;0.572773;
522.254054;0.573220;
523.719883;0.573667;
525.189825;0.574114;
526.663894;0.574561;
528.142099;0.575008;
529.624454;0.575456;
531.110969;0.575904;
532.601656;0.576352;
534.096528;0.576800;
535.595595;0.577248;
537.098869;0.577697;
538.606363;0.578146;
540.118088;0.578595;
541.634056;0.579044;
543.154279;0.579493;
544.678769;0.579942;
546.207537;0.580392;
547.740597;0.580842;
549.277959;0.581292;
550.819636;0.581742;
552.365641;0.582192;
553.915984;0.582643;
